strategy,ticker,entry_date,regime,trend_ok,vol_compressed,rv_ratio,rv_rank,days_held,exit_reason,underlying_ret_pct,mfe_pct,mae_pct,opt_ret_revert,opt_ret_frozen,opt_ret_crush
kinetic,NVDA,2021-01-05,2021_bull,True,True,0.4489,0.0198,9,trailing_ema_exit,-1.834,6.5745,3.9218,-0.4059,-0.691,-0.7794
kinetic,NVDA,2021-08-20,2021_bull,True,True,0.7541,0.0873,2,target_hit,8.0,10.0345,0.2901,1.7571,1.7311,1.6576
kinetic,AMD,2019-05-02,2019_pre_covid,True,True,0.6515,0.1468,6,trailing_ema_exit,1.0022,6.3103,3.3779,-0.0015,-0.122,-0.2503
kinetic,AMD,2019-05-29,2019_pre_covid,True,True,0.9548,0.4048,7,target_hit,8.0,10.2759,5.8965,0.4512,0.5106,0.3986
kinetic,AMD,2020-07-10,2020_covid,True,False,0.6677,0.6548,10,target_hit,8.0,8.3246,9.1762,0.6615,0.5864,0.5016
kinetic,AMD,2020-10-28,2020_covid,True,True,0.6916,0.2817,8,target_hit,8.0,9.3484,6.3127,0.9414,0.8797,0.7953
kinetic,AMD,2021-01-13,2021_bull,True,True,0.7568,0.0516,15,max_hold,-5.5048,3.1609,8.9775,-0.9482,-0.9568,-0.9801
kinetic,AMD,2021-04-29,2021_bull,True,False,1.0621,0.4444,8,stop_hit,-10.0,0.673,10.366,-0.9386,-0.8972,-0.9453
kinetic,AMD,2023-08-03,2023_24_recov,True,True,0.8543,0.1627,2,target_hit,8.0,9.0867,0.0,0.995,1.0135,0.8979
kinetic,AMD,2023-12-08,2023_24_recov,True,True,0.9702,0.4444,5,target_hit,8.0,9.4797,2.0457,0.8043,0.8662,0.7603
kinetic,AMD,2024-06-21,2023_24_recov,True,True,0.8257,0.25,11,target_hit,8.0,10.6337,5.0139,0.8098,0.8122,0.7463
kinetic,MU,2020-05-28,2020_covid,True,False,0.8291,0.8452,7,target_hit,8.0,12.5668,6.4271,0.3746,0.3806,0.2595
kinetic,MU,2021-01-05,2021_bull,True,True,0.8545,0.0317,4,target_hit,8.0,10.0994,0.5364,1.3985,1.4118,1.3325
kinetic,MU,2021-03-24,2021_bull,True,False,1.427,0.877,7,target_hit,8.0,8.408,7.5465,0.2052,0.3919,0.2714
kinetic,MU,2021-12-22,2021_bull,True,False,1.5118,0.8968,10,target_hit,8.0,9.5055,1.2,0.4254,0.5654,0.4791
kinetic,MU,2023-06-29,2023_24_recov,True,True,0.7312,0.0357,5,stop_hit,-10.0,0.1621,10.8196,-0.9362,-0.9528,-0.9814
kinetic,MU,2023-09-28,2023_24_recov,True,True,0.6592,0.0079,1,stop_hit,-3.0,1.6977,3.2439,-0.4637,-0.5729,-0.6911
kinetic,MRVL,2019-09-03,2019_pre_covid,True,False,1.2449,0.7817,7,target_hit,8.0,10.2662,1.9011,0.7841,0.8927,0.8049
kinetic,MRVL,2021-09-20,2021_bull,True,True,0.8047,0.0516,8,trailing_ema_exit,-1.0691,5.2303,2.3191,-0.4732,-0.48,-0.5886
kinetic,MRVL,2021-12-01,2021_bull,True,False,1.2381,0.5516,3,target_hit,8.0,21.6358,4.7423,1.0307,1.1563,1.0538
kinetic,MRVL,2022-01-11,2022_bear,True,False,0.9349,0.6706,3,stop_hit,-3.0,7.6867,3.3013,-0.4899,-0.4307,-0.5592
kinetic,MRVL,2024-10-16,2023_24_recov,True,True,0.6786,0.1627,12,stop_hit,0.0,7.5179,1.4608,-0.3849,-0.4556,-0.5493
kinetic,AVGO,2019-12-16,2019_pre_covid,True,True,0.9198,0.4008,15,max_hold,-0.6803,4.1608,1.6365,-0.7249,-0.6969,-0.7654
kinetic,AVGO,2021-06-21,2021_bull,True,True,0.5852,0.0873,15,max_hold,5.3299,7.1232,1.1839,1.1562,1.1219,1.1077
kinetic,AVGO,2022-03-07,2022_bear,True,False,1.0261,0.7262,15,max_hold,6.0365,6.2961,5.6056,0.3904,0.4224,0.3805
kinetic,AVGO,2022-05-19,2022_bear,True,False,1.2692,1.0,2,stop_hit,-7.8242,0.4928,8.1649,-0.7979,-0.6623,-0.768
kinetic,AVGO,2023-01-10,2023_24_recov,True,True,0.9194,0.3611,15,max_hold,2.2745,4.993,3.8479,-0.2825,-0.2538,-0.3244
kinetic,VRT,2019-05-28,2019_pre_covid,True,,0.5616,,15,max_hold,0.1984,1.0913,0.0992,-0.7063,-0.6155,-0.6836
kinetic,VRT,2019-09-09,2019_pre_covid,True,False,1.5672,0.7738,15,max_hold,0.7851,1.9627,0.0,-0.4156,-0.3332,-0.3954
kinetic,VRT,2019-10-10,2019_pre_covid,True,True,0.8669,0.377,15,max_hold,0.4887,0.6843,0.2933,-0.572,-0.483,-0.5499
kinetic,VRT,2019-11-13,2019_pre_covid,True,True,0.5074,0.0833,15,max_hold,1.3672,1.5625,0.0977,-0.0408,0.0193,-0.0269
kinetic,VRT,2020-02-26,2020_covid,True,False,1.6133,0.996,3,stop_hit,-10.0,0.5435,13.7423,-1.0,-0.9558,-0.9893
kinetic,VRT,2020-05-07,2020_covid,True,False,0.4574,0.8413,8,target_hit,8.0,11.0608,2.5385,1.0758,0.7872,0.7001
kinetic,VRT,2020-11-03,2020_covid,True,True,0.6077,0.3214,6,trailing_ema_exit,-4.5403,5.8456,5.5335,-0.7019,-0.8108,-0.8858
kinetic,VRT,2021-01-07,2021_bull,True,True,0.9591,0.2143,8,target_hit,8.0,11.3269,3.5599,1.6364,1.6616,1.6181
kinetic,VRT,2021-02-26,2021_bull,True,True,0.9494,0.2421,6,trailing_ema_exit,-2.1474,5.4173,7.4671,-0.586,-0.5286,-0.641
kinetic,VRT,2023-02-07,2023_24_recov,True,True,0.8755,0.2619,2,target_hit,8.0,10.9167,0.7348,0.673,0.7054,0.5727
kinetic,VRT,2024-04-22,2023_24_recov,True,False,1.125,0.6429,3,target_hit,8.0,24.5251,4.248,0.5776,0.7075,0.5776
kinetic,VRT,2024-06-03,2023_24_recov,True,False,0.9774,0.5833,4,stop_hit,-10.0,0.1935,11.2424,-0.8412,-0.7927,-0.8713
kinetic,VRT,2024-07-01,2023_24_recov,True,False,1.1438,0.9087,4,target_hit,8.0,8.2256,5.2626,0.3464,0.4872,0.3523
kinetic,VRT,2024-07-19,2023_24_recov,True,False,0.9124,0.5873,3,target_hit,8.0,11.3455,0.7114,0.6684,0.7181,0.5888
kinetic,PWR,2019-08-01,2019_pre_covid,True,True,0.7452,0.0516,1,stop_hit,-3.0,0.0,6.0556,-0.6569,-0.6957,-0.7972
kinetic,PWR,2019-10-09,2019_pre_covid,True,True,0.6705,0.3294,9,target_hit,8.0,9.5378,0.9885,2.4332,2.4134,2.3981
kinetic,PWR,2020-02-25,2020_covid,True,False,1.324,0.7103,10,stop_hit,-7.6082,1.7938,16.2203,-1.0,-0.9801,-0.9964
kinetic,PWR,2020-09-21,2020_covid,True,True,0.6353,0.3929,10,target_hit,8.0,9.8977,4.5624,1.8797,1.8393,1.8129
kinetic,PWR,2021-10-06,2021_bull,True,True,0.7391,0.0714,14,target_hit,8.0,8.8992,2.6106,1.8691,1.8651,1.8587
kinetic,PWR,2021-12-01,2021_bull,True,False,1.1522,0.8532,10,stop_hit,-6.102,1.0549,6.2436,-0.8972,-0.8295,-0.8935
kinetic,PWR,2022-01-06,2022_bear,True,False,0.9483,0.7381,11,stop_hit,-10.0,1.8856,10.8581,-0.9832,-0.9732,-0.9906
kinetic,PWR,2022-02-25,2022_bear,True,False,1.3731,1.0,8,target_hit,8.0,9.569,3.109,0.3813,0.5355,0.4298
kinetic,PWR,2022-09-15,2022_bear,True,True,0.6856,0.1746,7,stop_hit,-7.6584,1.5792,9.5041,-0.8976,-0.9311,-0.9675
kinetic,PWR,2022-12-01,2022_bear,True,False,1.0101,0.4246,15,max_hold,-3.8471,2.99,5.9668,-0.91,-0.8772,-0.9231
kinetic,PWR,2023-02-24,2023_24_recov,True,True,0.9835,0.369,15,max_hold,-0.6321,4.2222,4.1148,-0.7041,-0.6602,-0.7313
kinetic,PWR,2023-08-04,2023_24_recov,True,True,0.7528,0.0079,15,max_hold,-1.2251,2.6218,3.3079,-0.8158,-0.8338,-0.8872
kinetic,PWR,2024-07-01,2023_24_recov,True,False,0.9868,0.6944,1,stop_hit,-3.0,0.125,3.8326,-0.5535,-0.4724,-0.6011
kinetic,PWR,2024-08-02,2023_24_recov,True,False,1.5786,1.0,10,target_hit,8.0,9.2821,8.3051,0.3041,0.4631,0.3702
kinetic,PWR,2024-11-01,2023_24_recov,True,True,0.5807,0.1746,6,target_hit,8.0,9.0731,2.4352,2.2035,2.1172,2.077
kinetic,ALB,2020-07-14,2020_covid,True,True,0.4969,0.3571,4,target_hit,8.0,9.8823,0.7847,1.2509,0.9762,0.8723
kinetic,ALB,2020-11-06,2020_covid,True,False,1.0478,0.5397,1,target_hit,8.0,8.1084,1.9365,0.6144,0.729,0.5869
kinetic,ALB,2021-05-28,2021_bull,True,False,1.0369,0.6071,12,trailing_ema_exit,-1.2392,5.395,3.0713,-0.6241,-0.5524,-0.645
kinetic,HIVE,2019-06-27,2019_pre_covid,True,True,0.7962,0.2183,1,stop_hit,-10.0,0.0,13.1579,-0.609,-0.6214,-0.7402
kinetic,HIVE,2020-06-03,2020_covid,True,True,0.6079,0.3889,7,stop_hit,-10.0,6.6667,20.0,-0.5712,-0.7049,-0.8038
kinetic,HIVE,2020-07-24,2020_covid,True,True,0.6864,0.0913,2,target_hit,8.0,32.1429,3.5714,0.4267,0.3261,0.1847
kinetic,HIVE,2020-11-06,2020_covid,True,False,1.1261,0.5794,2,stop_hit,-10.0,0.0,20.9302,-0.6438,-0.5098,-0.6434
kinetic,HIVE,2020-11-18,2020_covid,True,False,1.0345,0.4484,1,stop_hit,-10.0,4.0,10.0,-0.602,-0.4969,-0.6333
kinetic,HIVE,2021-05-14,2021_bull,True,False,0.8659,0.5,1,target_hit,8.0,8.3333,2.1739,0.2392,0.2752,0.097
kinetic,HIVE,2021-06-30,2021_bull,True,True,0.6662,0.0516,1,target_hit,8.0,18.5185,5.1852,0.5877,0.4531,0.2933
kinetic,HIVE,2021-09-02,2021_bull,True,True,0.6743,0.0198,2,target_hit,8.0,9.6774,3.2258,0.6411,0.5258,0.3806
kinetic,HIVE,2023-06-20,2023_24_recov,True,True,0.5206,0.0079,1,target_hit,8.0,10.303,0.6061,1.138,0.8665,0.7461
kinetic,HIVE,2024-07-08,2023_24_recov,True,False,1.2749,0.7063,6,target_hit,8.0,13.8235,5.8824,0.0132,0.1962,0.0567
kinetic,HIVE,2024-10-16,2023_24_recov,True,True,0.7604,0.2183,3,target_hit,8.0,11.9883,4.0936,0.4711,0.4317,0.2916
kinetic,MARA,2019-05-14,2019_pre_covid,True,False,0.6997,0.627,1,stop_hit,-10.0,5.9322,11.0169,-0.435,-0.5197,-0.6518
kinetic,MARA,2020-07-23,2020_covid,True,True,0.5377,0.3929,1,stop_hit,-10.0,7.1429,16.9643,-0.3721,-0.6176,-0.7388
kinetic,MARA,2023-06-07,2023_24_recov,True,True,0.8314,0.1508,9,target_hit,8.0,17.3,8.9,0.0425,0.0499,-0.076
kinetic,MARA,2023-11-21,2023_24_recov,True,True,0.9722,0.2421,3,target_hit,8.0,12.0773,4.5411,0.248,0.3377,0.1835
kinetic,MARA,2024-07-02,2023_24_recov,True,True,0.6607,0.0794,3,stop_hit,-10.0,2.2242,13.6121,-0.5797,-0.6769,-0.7804
kinetic,RIOT,2020-07-27,2020_covid,True,True,0.4974,0.3849,1,target_hit,8.0,17.5573,5.7252,0.8367,0.4794,0.3313
kinetic,RIOT,2020-11-16,2020_covid,True,True,0.8743,0.4484,2,target_hit,8.0,56.4677,5.2239,0.2699,0.3072,0.1492
kinetic,RIOT,2021-04-15,2021_bull,True,True,0.7116,0.373,1,stop_hit,-10.0,3.047,14.9007,-0.3524,-0.4338,-0.5784
kinetic,RIOT,2023-03-14,2023_24_recov,True,False,1.0194,0.6865,4,target_hit,8.0,24.595,6.4801,0.095,0.2063,0.0525
kinetic,RIOT,2023-10-25,2023_24_recov,True,False,1.0469,0.3889,2,stop_hit,-10.0,3.6765,13.0515,-0.673,-0.5754,-0.6965
kinetic,COIN,2023-03-20,2023_24_recov,True,True,0.7639,0.2579,2,target_hit,8.0,10.7999,5.0677,0.4239,0.3827,0.2251
kinetic,COIN,2023-10-17,2023_24_recov,True,True,0.6369,0.0397,6,target_hit,8.0,19.5187,3.1818,0.9108,0.7938,0.6886
kinetic,COIN,2023-11-03,2023_24_recov,True,True,0.9055,0.1746,5,target_hit,8.0,19.1312,2.0766,0.4386,0.485,0.355
kinetic,COIN,2024-07-16,2023_24_recov,True,True,0.8142,0.2897,5,target_hit,8.0,9.3795,5.1894,0.5372,0.5349,0.4079
kinetic,MSTR,2019-05-02,2019_pre_covid,True,False,0.977,0.7857,6,stop_hit,-3.0,5.2579,3.6948,-0.6778,-0.6147,-0.7196
kinetic,MSTR,2019-06-18,2019_pre_covid,True,False,1.027,0.6865,6,trailing_ema_exit,-1.5177,5.319,2.2625,-0.5537,-0.4669,-0.5831
kinetic,MSTR,2019-09-05,2019_pre_covid,True,False,0.7377,0.4683,6,target_hit,8.0,8.8139,0.3482,1.7186,1.6931,1.6393
kinetic,MSTR,2020-01-30,2019_pre_covid,True,False,1.2268,0.4444,15,max_hold,-2.3532,2.4053,4.224,-0.9432,-0.8877,-0.9339
kinetic,MSTR,2021-06-09,2021_bull,True,False,0.5898,0.4921,1,target_hit,8.0,9.717,3.066,0.7524,0.5287,0.3731
kinetic,MSTR,2021-09-08,2021_bull,True,True,0.6375,0.1548,4,stop_hit,-5.6183,1.6726,7.3739,-0.4539,-0.577,-0.6905
kinetic,MSTR,2021-11-03,2021_bull,True,True,0.6548,0.0317,4,target_hit,8.0,11.7197,0.4376,0.8987,0.7877,0.6723
kinetic,MSTR,2023-05-12,2023_24_recov,True,True,0.9575,0.4008,9,trailing_ema_exit,-0.165,5.7213,6.4549,-0.4326,-0.3696,-0.4876
kinetic,MSTR,2023-06-06,2023_24_recov,True,True,0.8725,0.1349,1,target_hit,8.0,12.8037,1.2778,0.4727,0.5086,0.352
kinetic,MSTR,2023-06-20,2023_24_recov,True,True,0.6618,0.0079,2,target_hit,8.0,12.6667,3.4367,0.7976,0.6767,0.5409
kinetic,MSTR,2023-10-03,2023_24_recov,True,True,0.5053,0.0079,8,stop_hit,0.0,6.9682,5.1837,-0.044,-0.3049,-0.4196
kinetic,MSTR,2023-10-23,2023_24_recov,True,True,0.7985,0.0873,1,target_hit,8.0,8.0343,2.6059,0.9584,0.9465,0.8189
kinetic,PLTR,2021-08-13,2021_bull,True,,0.9621,,15,max_hold,6.04,7.48,5.36,0.0325,0.067,0.0053
kinetic,PLTR,2024-02-06,2023_24_recov,True,True,0.7206,0.1627,1,target_hit,8.0,9.2611,2.6601,1.0455,0.9809,0.8564
kinetic,PLTR,2024-03-07,2023_24_recov,True,False,0.8577,0.5635,6,stop_hit,-10.0,1.8141,10.6257,-0.7744,-0.7594,-0.8443
kinetic,CRWD,2021-08-12,2021_bull,True,True,0.9162,0.119,9,target_hit,8.0,12.3667,5.3125,0.9045,0.9334,0.8631
kinetic,CRWD,2021-11-16,2021_bull,True,False,1.2271,0.7143,5,stop_hit,-6.7646,7.7044,7.9159,-0.7813,-0.6577,-0.7598
kinetic,CRWD,2022-04-14,2022_bear,True,False,0.7715,0.6429,5,stop_hit,-10.0,0.6428,12.688,-0.8043,-0.8218,-0.8931
kinetic,CRWD,2022-08-31,2022_bear,True,True,0.6293,0.2024,2,stop_hit,-10.0,0.3702,14.264,-0.6991,-0.7998,-0.8788
kinetic,CRWD,2023-08-31,2023_24_recov,True,False,1.0051,0.3214,4,target_hit,8.0,9.1623,0.3439,0.7864,0.8626,0.7523
kinetic,CRWD,2023-10-09,2023_24_recov,True,True,0.8704,0.0833,9,target_hit,8.0,8.7762,0.2266,0.9773,0.993,0.9261
kinetic,CRWD,2024-03-07,2023_24_recov,True,False,1.5894,1.0,15,max_hold,-2.2745,3.6361,5.9227,-0.8446,-0.7231,-0.7927
kinetic,BABA,2019-04-04,2019_pre_covid,True,True,0.7756,0.1627,15,max_hold,6.1229,7.2018,0.0847,1.0226,1.0179,0.9997
kinetic,BABA,2019-05-07,2019_pre_covid,True,True,0.818,0.2222,3,stop_hit,-6.0671,0.215,6.9766,-0.8248,-0.8249,-0.8965
kinetic,BABA,2020-11-04,2020_covid,True,False,1.0835,0.8413,5,stop_hit,-3.0,5.6326,8.1518,-0.5917,-0.4846,-0.6037
kinetic,PDD,2020-01-15,2019_pre_covid,True,True,0.7452,0.377,6,trailing_ema_exit,1.1334,7.3801,0.7907,-0.0742,-0.121,-0.2513
kinetic,PDD,2020-02-24,2020_covid,True,True,0.6509,0.2976,4,target_hit,8.0,8.6061,0.6667,1.041,0.9342,0.8285
kinetic,PDD,2020-12-28,2020_covid,True,False,0.9152,0.7143,2,target_hit,8.0,9.4204,7.2225,0.4828,0.5399,0.394
kinetic,PDD,2024-04-23,2023_24_recov,True,False,1.0637,0.4246,8,target_hit,8.0,11.4612,2.2492,0.7102,0.7871,0.697
kinetic,PYPL,2019-09-13,2019_pre_covid,True,False,1.1069,0.6389,14,stop_hit,-5.7496,1.2657,6.8442,-0.9799,-0.9573,-0.9808
kinetic,PYPL,2020-07-30,2020_covid,True,False,0.6713,0.631,8,stop_hit,0.0,6.4752,1.3967,-0.2015,-0.295,-0.4115
kinetic,PYPL,2021-08-31,2021_bull,True,True,0.8521,0.1429,15,max_hold,-7.3695,1.9833,8.6791,-0.9996,-0.9992,-1.0
kinetic,PYPL,2024-10-30,2023_24_recov,True,True,0.8239,0.2659,9,target_hit,8.0,10.6795,3.2519,1.5852,1.5863,1.5468
kinetic,TSLA,2020-08-13,2020_covid,True,False,1.078,0.6786,3,target_hit,8.0,14.5785,2.7151,0.2808,0.4136,0.2634
random,NVDA,2019-01-29,2019_pre_covid,False,False,1.0136,0.8968,5,target_hit,8.0,10.6721,3.7752,0.2226,0.3178,0.1834
random,NVDA,2019-02-27,2019_pre_covid,False,False,0.5152,0.4841,11,target_hit,8.0,8.5964,7.3925,0.9573,0.8036,0.7455
random,NVDA,2019-04-25,2019_pre_covid,False,True,0.4278,0.0754,2,stop_hit,-8.4821,0.4748,8.5729,-0.8486,-1.0,-1.0
random,NVDA,2019-05-30,2019_pre_covid,False,False,0.7229,0.4722,2,stop_hit,-3.0,1.0263,3.5065,-0.4762,-0.5357,-0.6565
random,NVDA,2019-06-18,2019_pre_covid,False,False,1.0978,0.5595,7,target_hit,8.0,9.6407,0.2983,0.7259,0.8046,0.7207
random,NVDA,2019-07-19,2019_pre_covid,False,True,0.8147,0.246,12,stop_hit,-10.0,4.1754,13.2891,-1.0,-1.0,-1.0
random,NVDA,2019-10-09,2019_pre_covid,True,True,0.7842,0.1746,5,target_hit,8.0,10.5202,0.6433,1.218,1.2047,1.1286
random,NVDA,2019-11-07,2019_pre_covid,True,True,0.7934,0.1587,15,max_hold,3.4537,4.879,4.9595,-0.0203,-0.027,-0.083
random,NVDA,2019-12-12,2019_pre_covid,True,True,0.8637,0.2619,6,target_hit,8.0,9.1683,0.1665,1.1785,1.1937,1.1201
random,NVDA,2020-01-14,2019_pre_covid,True,True,0.6741,0.0159,15,max_hold,-1.2507,3.6922,7.2045,-0.8068,-0.8528,-0.9086
random,NVDA,2020-03-04,2020_covid,True,False,1.6809,1.0,4,stop_hit,-10.0,5.4367,11.8505,-0.8974,-0.7319,-0.8253
random,NVDA,2020-04-02,2020_covid,True,False,1.8446,0.9841,3,target_hit,8.0,10.4979,2.3952,-0.1869,0.1641,-0.0076
random,NVDA,2020-05-27,2020_covid,True,False,0.5253,0.6468,11,target_hit,8.0,10.1952,7.2841,0.8635,0.7,0.6313
random,NVDA,2020-07-21,2020_covid,True,True,0.5019,0.4484,12,target_hit,8.0,8.1684,7.0008,1.0039,0.8597,0.8114
random,NVDA,2020-08-31,2020_covid,True,False,1.033,0.5675,3,target_hit,8.0,11.7457,1.0999,0.9488,1.0313,0.9243
random,NVDA,2020-10-09,2020_covid,True,False,0.9737,0.6468,15,max_hold,-5.397,4.2239,8.4114,-0.9452,-0.9225,-0.9596
random,NVDA,2020-11-23,2020_covid,True,False,1.2102,0.7302,15,max_hold,1.0738,4.2825,2.6153,-0.6133,-0.5205,-0.5986
random,NVDA,2020-12-23,2020_covid,True,True,0.4491,0.0516,15,max_hold,-0.4206,5.3183,5.0543,-0.4802,-0.6906,-0.7591
random,NVDA,2021-01-27,2021_bull,True,False,1.031,0.4762,9,target_hit,8.0,9.401,3.2974,0.7533,0.8112,0.736
random,NVDA,2021-03-01,2021_bull,True,False,1.1916,0.6746,4,stop_hit,-10.0,0.3604,12.9099,-0.8915,-0.8034,-0.8811
random,NVDA,2021-03-22,2021_bull,True,False,1.4188,0.8373,10,target_hit,8.0,8.5284,4.9622,0.1624,0.316,0.2156
random,NVDA,2021-04-20,2021_bull,True,False,0.9357,0.5595,15,max_hold,-6.9013,2.2662,8.5687,-0.9754,-0.9635,-0.9871
random,NVDA,2021-10-13,2021_bull,True,False,1.1129,0.496,7,target_hit,8.0,8.5716,0.98,0.9297,1.0085,0.9276
random,NVDA,2021-11-29,2021_bull,True,False,1.4763,0.9484,6,stop_hit,-10.0,3.2318,13.3614,-0.9001,-0.7726,-0.8547
random,NVDA,2021-12-23,2021_bull,True,False,1.3601,0.9921,6,trailing_ema_exit,-1.1561,5.2932,1.425,-0.498,-0.3071,-0.438
random,NVDA,2022-01-11,2022_bear,True,False,1.1583,0.8413,7,stop_hit,-10.0,4.6554,11.8764,-0.8863,-0.8082,-0.8812
random,NVDA,2022-01-31,2022_bear,True,False,0.8709,0.7143,2,target_hit,8.0,8.4677,0.5608,0.8042,0.8326,0.7073
random,NVDA,2022-02-16,2022_bear,True,False,1.1814,0.9921,3,stop_hit,-10.0,1.2301,12.0302,-0.7856,-0.6679,-0.7729
random,NVDA,2022-03-09,2022_bear,False,False,1.1705,0.9683,6,target_hit,8.0,9.8718,5.4853,0.2234,0.3691,0.237
random,NVDA,2022-04-13,2022_bear,False,False,1.0404,0.8214,6,stop_hit,-3.0,4.8279,7.9529,-0.5232,-0.4256,-0.55
random,NVDA,2022-05-03,2022_bear,False,False,1.0487,0.8135,5,stop_hit,-10.0,5.1547,13.2629,-0.8037,-0.7288,-0.8207
random,NVDA,2022-07-07,2022_bear,False,False,0.8804,0.5397,8,target_hit,8.0,9.3232,6.4117,0.4081,0.4372,0.3266
random,NVDA,2022-08-31,2022_bear,False,False,0.944,0.5516,2,stop_hit,-3.0,1.014,13.7416,-0.4074,-0.3392,-0.4781
random,NVDA,2022-09-14,2022_bear,False,False,0.9742,0.5952,7,trailing_ema_exit,-5.2286,5.8624,6.2321,-0.6631,-0.6003,-0.7062
random,NVDA,2022-10-10,2022_bear,False,False,1.0065,0.4167,4,stop_hit,-10.0,0.7228,10.1686,-0.8176,-0.7561,-0.8439
random,NVDA,2022-11-14,2022_bear,False,False,1.0555,0.5833,15,max_hold,2.4433,6.483,7.0169,-0.4937,-0.4282,-0.5076
random,NVDA,2023-01-03,2023_24_recov,False,True,0.9064,0.2897,1,stop_hit,-4.2973,0.9764,5.0838,-0.4602,-0.411,-0.5478
random,NVDA,2023-01-23,2023_24_recov,True,False,1.0337,0.5,4,target_hit,8.0,11.6364,1.3618,0.4295,0.5299,0.3991
random,NVDA,2023-02-23,2023_24_recov,True,True,0.951,0.2698,15,max_hold,3.3793,4.3437,4.8601,-0.3404,-0.3012,-0.3776
random,NVDA,2023-04-25,2023_24_recov,True,True,0.4924,0.0198,15,max_hold,6.9245,7.9105,3.1502,1.2986,1.2382,1.2257
random,NVDA,2023-05-31,2023_24_recov,True,False,1.4223,0.9841,11,target_hit,8.0,8.9051,5.3893,-0.0548,0.1142,0.005
random,NVDA,2023-07-31,2023_24_recov,True,True,0.6517,0.0754,9,stop_hit,-10.0,0.8042,10.521,-0.9426,-0.9708,-0.9907
random,NVDA,2023-09-07,2023_24_recov,True,True,0.9636,0.4167,11,stop_hit,-9.6488,2.3745,9.9835,-0.9252,-0.8981,-0.9444
random,NVDA,2023-10-03,2023_24_recov,True,True,0.5474,0.0595,12,trailing_ema_exit,-5.8293,6.2511,6.6573,-0.8455,-0.9322,-0.967
random,NVDA,2023-11-07,2023_24_recov,True,False,1.1221,0.4762,6,target_hit,8.0,9.0006,1.2271,0.7102,0.8132,0.7095
random,NVDA,2023-11-29,2023_24_recov,True,True,0.7564,0.0635,15,max_hold,2.5411,4.2548,6.9638,-0.1154,-0.1354,-0.2004
random,NVDA,2024-01-03,2023_24_recov,True,True,0.9019,0.1151,4,target_hit,8.0,10.0874,0.3475,1.4536,1.4808,1.4055
random,NVDA,2024-03-01,2023_24_recov,True,False,1.5599,0.8889,2,target_hit,8.0,9.6187,0.7063,0.3184,0.5665,0.4226
random,NVDA,2024-03-14,2023_24_recov,True,False,1.6617,0.9206,8,target_hit,8.0,8.0255,5.0984,0.0932,0.3141,0.1938
random,NVDA,2024-05-30,2023_24_recov,True,False,0.9099,0.7063,6,target_hit,8.0,9.5395,6.7248,0.6821,0.7235,0.6138
random,NVDA,2024-06-20,2023_24_recov,True,False,0.8962,0.7183,2,stop_hit,-10.0,0.6867,11.0873,-0.8016,-0.7731,-0.8579
random,NVDA,2024-07-03,2023_24_recov,True,False,0.9914,0.7579,4,target_hit,8.0,9.9951,0.2466,0.6557,0.7328,0.6137
random,NVDA,2024-07-23,2023_24_recov,True,False,1.1455,0.8611,2,stop_hit,-5.6344,1.5556,7.6071,-0.6337,-0.5017,-0.6278
random,NVDA,2024-08-06,2023_24_recov,True,False,1.3059,1.0,6,target_hit,8.0,11.9318,6.0863,0.1543,0.3387,0.2036
random,NVDA,2024-08-29,2023_24_recov,True,False,1.0889,0.8571,3,stop_hit,-9.13,2.5297,11.5936,-0.752,-0.6545,-0.761
random,NVDA,2024-09-16,2023_24_recov,True,False,1.0445,0.8373,9,target_hit,8.0,9.3159,3.0568,0.2547,0.3399,0.2331
random,NVDA,2024-10-25,2023_24_recov,True,True,0.6489,0.3294,15,max_hold,4.1368,6.2726,6.2584,0.0531,-0.01,-0.0726
random,NVDA,2024-11-29,2023_24_recov,True,True,0.7439,0.4008,8,stop_hit,0.0,7.1429,2.1793,-0.2518,-0.2949,-0.4128
random,AMD,2019-01-07,2019_pre_covid,True,False,0.9737,0.8651,2,target_hit,8.0,9.0535,2.2634,0.3117,0.4027,0.2477
random,AMD,2019-01-18,2019_pre_covid,True,False,0.9456,0.7976,5,target_hit,8.0,8.1492,4.0255,0.266,0.3352,0.1955
random,AMD,2019-02-13,2019_pre_covid,True,False,0.9855,0.8651,8,target_hit,8.0,11.0531,1.6971,0.1114,0.1915,0.0631
random,AMD,2019-04-01,2019_pre_covid,True,False,0.8592,0.5714,3,target_hit,8.0,13.3611,2.2332,0.5328,0.5573,0.4184
random,AMD,2019-04-12,2019_pre_covid,True,False,0.9148,0.5794,15,max_hold,0.0354,3.3322,5.6717,-0.6293,-0.5992,-0.6767
random,AMD,2019-05-15,2019_pre_covid,True,True,0.7109,0.2183,8,trailing_ema_exit,-1.6003,5.9174,3.1262,-0.3893,-0.4522,-0.5649
random,AMD,2019-06-24,2019_pre_covid,True,False,1.2137,0.4603,6,target_hit,8.0,9.2769,2.2169,0.3478,0.495,0.3713
random,AMD,2019-07-11,2019_pre_covid,True,True,0.7553,0.1071,15,stop_hit,-10.0,2.8015,10.6458,-0.9948,-0.9974,-1.0
random,AMD,2019-08-21,2019_pre_covid,True,False,1.4775,0.7222,15,max_hold,-4.1546,3.2206,5.314,-0.8874,-0.7865,-0.8499
